Datetime,Collection_Slug,Floor_Price
29/12/2021 20:20,bigtime-founders,0.256
26/12/2021 22:10,slotienft,0.45
26/12/2021 22:10,billionairezombiesclub,0.07
26/12/2021 22:10,boredapeyachtclub,58.99
26/12/2021 22:10,adidasoriginals,0.7
26/12/2021 22:10,veefriends,8.9999
26/12/2021 22:10,derace-ticket,2.74
26/12/2021 22:10,zed-run-official,0.0096
26/12/2021 22:10,derace-horses,0.78
29/12/2021 20:30,bigtime-founders,0.256
26/12/2021 23:40,slotienft,0.45
26/12/2021 23:40,billionairezombiesclub,0.07
26/12/2021 23:40,boredapeyachtclub,58.98
26/12/2021 23:40,adidasoriginals,0.715
26/12/2021 23:40,veefriends,8.9999
26/12/2021 23:40,derace-ticket,2.74
26/12/2021 23:40,zed-run-official,0.00949
26/12/2021 23:40,derace-horses,0.78
29/12/2021 20:40,bigtime-founders,0.256
27/12/2021 00:40,slotienft,0.45
27/12/2021 00:40,billionairezombiesclub,0.07
27/12/2021 00:40,boredapeyachtclub,58.98
27/12/2021 00:40,adidasoriginals,0.718
27/12/2021 00:40,veefriends,8.9999
27/12/2021 00:40,derace-ticket,2.74
27/12/2021 00:40,zed-run-official,0.0094
27/12/2021 00:40,derace-horses,0.78
29/12/2021 20:50,bigtime-founders,0.256
27/12/2021 00:50,slotienft,0.45
27/12/2021 00:50,billionairezombiesclub,0.07
27/12/2021 00:50,boredapeyachtclub,58.98
27/12/2021 00:50,adidasoriginals,0.69
27/12/2021 00:50,veefriends,8.9999
27/12/2021 00:50,derace-ticket,2.74
27/12/2021 00:50,zed-run-official,0.0093
27/12/2021 00:50,derace-horses,0.78
29/12/2021 04:16,bigtime-founders,0.255
27/12/2021 01:00,slotienft,0.45
27/12/2021 01:00,billionairezombiesclub,0.07
27/12/2021 01:00,boredapeyachtclub,58.98
27/12/2021 01:00,adidasoriginals,1.43
27/12/2021 01:00,veefriends,8.9999
27/12/2021 01:00,derace-ticket,2.74
27/12/2021 01:00,zed-run-official,0.0093
27/12/2021 01:00,derace-horses,0.78
29/12/2021 04:17,bigtime-founders,0.255
27/12/2021 01:10,slotienft,0.45
27/12/2021 01:10,billionairezombiesclub,0.07
27/12/2021 01:10,boredapeyachtclub,58.98
27/12/2021 01:10,adidasoriginals,0.7
27/12/2021 01:10,veefriends,8.9999
27/12/2021 01:10,derace-ticket,2.74
27/12/2021 01:10,zed-run-official,0.0094
27/12/2021 01:10,derace-horses,0.78
29/12/2021 04:20,bigtime-founders,0.255
27/12/2021 01:20,slotienft,0.45
27/12/2021 01:20,billionairezombiesclub,0.072
27/12/2021 01:20,boredapeyachtclub,58.98
27/12/2021 01:20,adidasoriginals,0.7
27/12/2021 01:20,veefriends,9.11
27/12/2021 01:20,derace-ticket,2.74
27/12/2021 01:20,zed-run-official,0.0094
27/12/2021 01:20,derace-horses,0.78
29/12/2021 04:30,bigtime-founders,0.255
27/12/2021 01:30,slotienft,0.45
27/12/2021 01:30,billionairezombiesclub,0.072
27/12/2021 01:30,boredapeyachtclub,58.98
27/12/2021 01:30,adidasoriginals,0.709
27/12/2021 01:30,veefriends,9.11
27/12/2021 01:30,derace-ticket,2.74
27/12/2021 01:30,zed-run-official,0.0094
27/12/2021 01:30,derace-horses,0.78
29/12/2021 04:40,bigtime-founders,0.255
27/12/2021 01:40,slotienft,0.45
27/12/2021 01:40,billionairezombiesclub,0.072
27/12/2021 01:40,boredapeyachtclub,58.98
27/12/2021 01:40,adidasoriginals,0.72
27/12/2021 01:40,veefriends,9.11
27/12/2021 01:40,derace-ticket,2.74
27/12/2021 01:40,zed-run-official,0.0094
27/12/2021 01:40,derace-horses,0.78
29/12/2021 21:10,bigtime-founders,0.2545
27/12/2021 02:00,slotienft,0.444
27/12/2021 02:00,billionairezombiesclub,0.072
27/12/2021 02:00,boredapeyachtclub,58.98
27/12/2021 02:00,adidasoriginals,0.7199
27/12/2021 02:00,veefriends,9.11
27/12/2021 02:00,derace-ticket,2.74
27/12/2021 02:00,zed-run-official,0.0094
27/12/2021 02:00,derace-horses,0.78
27/12/2021 19:00,bigtime-founders,0.254
27/12/2021 02:20,slotienft,0.444
27/12/2021 02:20,billionairezombiesclub,0.072
27/12/2021 02:20,boredapeyachtclub,58.98
27/12/2021 02:20,adidasoriginals,0.705
27/12/2021 02:20,veefriends,9.11
27/12/2021 02:20,derace-ticket,2.74
27/12/2021 02:20,zed-run-official,0.0095
27/12/2021 02:20,derace-horses,0.78
27/12/2021 16:00,bigtime-founders,0.25369
27/12/2021 02:30,slotienft,0.444
27/12/2021 02:30,billionairezombiesclub,0.072
27/12/2021 02:30,boredapeyachtclub,58.98
27/12/2021 02:30,adidasoriginals,0.72
27/12/2021 02:30,veefriends,9.11
27/12/2021 02:30,derace-ticket,2.74
27/12/2021 02:30,zed-run-official,0.0095
27/12/2021 02:30,derace-horses,0.78
27/12/2021 16:10,bigtime-founders,0.25369
27/12/2021 02:40,slotienft,0.444
27/12/2021 02:40,billionairezombiesclub,0.072
27/12/2021 02:40,boredapeyachtclub,58.98
27/12/2021 02:40,adidasoriginals,0.72
27/12/2021 02:40,veefriends,9.11
27/12/2021 02:40,derace-ticket,2.74
27/12/2021 02:40,zed-run-official,0.0097
27/12/2021 02:40,derace-horses,0.78
27/12/2021 16:20,bigtime-founders,0.25369
27/12/2021 02:50,slotienft,0.444
27/12/2021 02:50,billionairezombiesclub,0.072
27/12/2021 02:50,boredapeyachtclub,58.98
27/12/2021 02:50,adidasoriginals,0.72
27/12/2021 02:50,veefriends,9.11
27/12/2021 02:50,derace-ticket,2.74
27/12/2021 02:50,zed-run-official,0.0095
27/12/2021 02:50,derace-horses,0.78
27/12/2021 17:00,bigtime-founders,0.25369
27/12/2021 03:00,slotienft,0.444
27/12/2021 03:00,billionairezombiesclub,0.072
27/12/2021 03:00,boredapeyachtclub,58.98
27/12/2021 03:00,adidasoriginals,0.719
27/12/2021 03:00,veefriends,9.11
27/12/2021 03:00,derace-ticket,2.74
27/12/2021 03:00,zed-run-official,0.0095
27/12/2021 03:00,derace-horses,0.78
27/12/2021 17:10,bigtime-founders,0.25369
27/12/2021 03:10,slotienft,0.437
27/12/2021 03:10,billionairezombiesclub,0.072
27/12/2021 03:10,boredapeyachtclub,58.98
27/12/2021 03:10,adidasoriginals,0.717
27/12/2021 03:10,veefriends,9.11
27/12/2021 03:10,derace-ticket,2.74
27/12/2021 03:10,zed-run-official,0.0095
27/12/2021 03:10,derace-horses,0.78
29/12/2021 21:20,bigtime-founders,0.2535
27/12/2021 03:20,slotienft,0.437
27/12/2021 03:20,billionairezombiesclub,0.072
27/12/2021 03:20,boredapeyachtclub,58.98
27/12/2021 03:20,adidasoriginals,0.717
27/12/2021 03:20,veefriends,9.11
27/12/2021 03:20,derace-ticket,2.74
27/12/2021 03:20,zed-run-official,0.0095
27/12/2021 03:20,derace-horses,0.78
29/12/2021 21:30,bigtime-founders,0.2535
27/12/2021 03:30,slotienft,0.437
27/12/2021 03:30,billionairezombiesclub,0.072
27/12/2021 03:30,boredapeyachtclub,59.0
27/12/2021 03:30,adidasoriginals,0.7
27/12/2021 03:30,veefriends,9.11
27/12/2021 03:30,derace-ticket,2.74
27/12/2021 03:30,zed-run-official,0.0095
27/12/2021 03:30,derace-horses,0.78
29/12/2021 21:40,bigtime-founders,0.2535
27/12/2021 03:40,slotienft,0.437
27/12/2021 03:40,billionairezombiesclub,0.072
27/12/2021 03:40,boredapeyachtclub,59.0
27/12/2021 03:40,adidasoriginals,0.71
27/12/2021 03:40,veefriends,9.11
27/12/2021 03:40,derace-ticket,2.74
27/12/2021 03:40,zed-run-official,0.0096
27/12/2021 03:40,derace-horses,0.78
29/12/2021 21:50,bigtime-founders,0.2535
27/12/2021 04:00,slotienft,0.437
27/12/2021 04:00,billionairezombiesclub,0.072
27/12/2021 04:00,boredapeyachtclub,59.0
27/12/2021 04:00,adidasoriginals,0.7
27/12/2021 04:00,veefriends,9.11
27/12/2021 04:00,derace-ticket,2.74
27/12/2021 04:00,zed-run-official,0.0096
27/12/2021 04:00,derace-horses,0.812
29/12/2021 22:00,bigtime-founders,0.2535
27/12/2021 04:10,slotienft,0.437
27/12/2021 04:10,billionairezombiesclub,0.072
27/12/2021 04:10,boredapeyachtclub,59.0
27/12/2021 04:10,adidasoriginals,0.7099
27/12/2021 04:10,veefriends,9.11
27/12/2021 04:10,derace-ticket,2.74
27/12/2021 04:10,zed-run-official,0.0096
27/12/2021 04:10,derace-horses,0.812
29/12/2021 23:40,bigtime-founders,0.2535
27/12/2021 04:20,slotienft,0.45
27/12/2021 04:20,billionairezombiesclub,0.072
27/12/2021 04:20,boredapeyachtclub,59.0
27/12/2021 04:20,adidasoriginals,0.7
27/12/2021 04:20,veefriends,9.11
27/12/2021 04:20,derace-ticket,2.74
27/12/2021 04:20,zed-run-official,0.0096
27/12/2021 04:20,derace-horses,0.812
29/12/2021 23:50,bigtime-founders,0.2535
27/12/2021 04:30,slotienft,0.435
27/12/2021 04:30,billionairezombiesclub,0.072
27/12/2021 04:30,boredapeyachtclub,59.0
27/12/2021 04:30,adidasoriginals,0.7
27/12/2021 04:30,veefriends,9.11
27/12/2021 04:30,derace-ticket,2.74
27/12/2021 04:30,zed-run-official,0.0096
27/12/2021 04:30,derace-horses,0.812
30/12/2021 00:00,bigtime-founders,0.253
27/12/2021 04:40,slotienft,0.45
27/12/2021 04:40,billionairezombiesclub,0.072
27/12/2021 04:40,boredapeyachtclub,59.0
27/12/2021 04:40,adidasoriginals,0.71
27/12/2021 04:40,veefriends,9.11
27/12/2021 04:40,derace-ticket,2.74
27/12/2021 04:40,zed-run-official,0.0096
27/12/2021 04:40,derace-horses,0.812
30/12/2021 00:10,bigtime-founders,0.253
27/12/2021 04:50,slotienft,0.45
27/12/2021 04:50,billionairezombiesclub,0.072
27/12/2021 04:50,boredapeyachtclub,59.0
27/12/2021 04:50,adidasoriginals,0.7099
27/12/2021 04:50,veefriends,9.11
27/12/2021 04:50,derace-ticket,2.74
27/12/2021 04:50,zed-run-official,0.0095
27/12/2021 04:50,derace-horses,0.812
30/12/2021 00:20,bigtime-founders,0.253
27/12/2021 05:00,slotienft,0.45
27/12/2021 05:00,billionairezombiesclub,0.072
27/12/2021 05:00,boredapeyachtclub,59.0
27/12/2021 05:00,adidasoriginals,0.71
27/12/2021 05:00,veefriends,9.11
27/12/2021 05:00,derace-ticket,2.74
27/12/2021 05:00,zed-run-official,0.009
27/12/2021 05:00,derace-horses,0.812
30/12/2021 00:30,bigtime-founders,0.253
27/12/2021 05:10,slotienft,0.45
27/12/2021 05:10,billionairezombiesclub,0.072
27/12/2021 05:10,boredapeyachtclub,59.0
27/12/2021 05:10,adidasoriginals,0.701
27/12/2021 05:10,veefriends,9.11
27/12/2021 05:10,derace-ticket,2.74
27/12/2021 05:10,zed-run-official,0.009
27/12/2021 05:10,derace-horses,0.812
30/12/2021 00:40,bigtime-founders,0.2529
27/12/2021 05:20,slotienft,0.45
27/12/2021 05:20,billionairezombiesclub,0.072
27/12/2021 05:20,boredapeyachtclub,59.0
27/12/2021 05:20,adidasoriginals,0.7
27/12/2021 05:20,veefriends,9.11
27/12/2021 05:20,derace-ticket,2.74
27/12/2021 05:20,zed-run-official,0.0096
27/12/2021 05:20,derace-horses,0.812
30/12/2021 00:50,bigtime-founders,0.2529
27/12/2021 14:50,slotienft,0.42
27/12/2021 14:50,billionairezombiesclub,0.07
27/12/2021 14:50,boredapeyachtclub,59.0
27/12/2021 14:50,adidasoriginals,0.71
27/12/2021 14:50,veefriends,9.11
27/12/2021 14:50,derace-ticket,2.74
27/12/2021 14:50,zed-run-official,0.0094
27/12/2021 14:50,derace-horses,0.822
30/12/2021 01:00,bigtime-founders,0.2529
27/12/2021 15:00,slotienft,0.43
27/12/2021 15:00,billionairezombiesclub,0.07
27/12/2021 15:00,boredapeyachtclub,59.0
27/12/2021 15:00,adidasoriginals,1.44
27/12/2021 15:00,veefriends,9.11
27/12/2021 15:00,derace-ticket,2.74
27/12/2021 15:00,zed-run-official,0.0094
27/12/2021 15:00,derace-horses,0.822
30/12/2021 01:10,bigtime-founders,0.2529
27/12/2021 15:10,slotienft,0.43
27/12/2021 15:10,billionairezombiesclub,0.07
27/12/2021 15:10,boredapeyachtclub,59.0
27/12/2021 15:10,adidasoriginals,0.718
27/12/2021 15:10,veefriends,9.11
27/12/2021 15:10,derace-ticket,2.74
27/12/2021 15:10,zed-run-official,0.0094
27/12/2021 15:10,derace-horses,0.822
30/12/2021 01:20,bigtime-founders,0.2529
27/12/2021 15:20,slotienft,0.43
27/12/2021 15:20,billionairezombiesclub,0.07
27/12/2021 15:20,boredapeyachtclub,59.0
27/12/2021 15:20,adidasoriginals,0.715
27/12/2021 15:20,veefriends,9.11
27/12/2021 15:20,derace-ticket,2.74
27/12/2021 15:20,zed-run-official,0.0095
27/12/2021 15:20,derace-horses,0.822
30/12/2021 01:30,bigtime-founders,0.2529
27/12/2021 15:31,slotienft,0.43
27/12/2021 15:31,billionairezombiesclub,0.07
27/12/2021 15:31,boredapeyachtclub,59.0
27/12/2021 15:32,adidasoriginals,0.7
27/12/2021 15:32,veefriends,9.11
27/12/2021 15:32,derace-ticket,2.74
27/12/2021 15:32,zed-run-official,0.0095
27/12/2021 15:32,derace-horses,0.822
30/12/2021 01:40,bigtime-founders,0.2529
27/12/2021 15:40,slotienft,0.43
27/12/2021 15:40,billionairezombiesclub,0.07
27/12/2021 15:40,boredapeyachtclub,59.0
27/12/2021 15:40,adidasoriginals,0.7
27/12/2021 15:40,veefriends,9.11
27/12/2021 15:40,derace-ticket,2.74
27/12/2021 15:40,zed-run-official,0.0095
27/12/2021 15:40,derace-horses,0.822
30/12/2021 01:50,bigtime-founders,0.2527
27/12/2021 15:50,slotienft,0.43
27/12/2021 15:50,billionairezombiesclub,0.07
27/12/2021 15:50,boredapeyachtclub,59.0
27/12/2021 15:50,adidasoriginals,0.7
27/12/2021 15:50,veefriends,9.11
27/12/2021 15:50,derace-ticket,2.74
27/12/2021 15:50,zed-run-official,0.0096
27/12/2021 15:50,derace-horses,0.822
30/12/2021 02:00,bigtime-founders,0.2527
27/12/2021 16:00,slotienft,0.43
27/12/2021 16:00,billionairezombiesclub,0.07
27/12/2021 16:00,boredapeyachtclub,59.0
27/12/2021 16:00,adidasoriginals,0.7
27/12/2021 16:00,veefriends,9.11
27/12/2021 16:00,derace-ticket,2.74
27/12/2021 16:00,zed-run-official,0.0096
27/12/2021 16:00,derace-horses,0.822
30/12/2021 02:10,bigtime-founders,0.2527
27/12/2021 16:10,slotienft,0.425
27/12/2021 16:10,billionairezombiesclub,0.07
27/12/2021 16:10,boredapeyachtclub,59.0
27/12/2021 16:10,adidasoriginals,0.6999
27/12/2021 16:10,veefriends,9.11
27/12/2021 16:10,derace-ticket,2.74
27/12/2021 16:10,zed-run-official,0.0096
27/12/2021 16:10,derace-horses,0.822
30/12/2021 02:20,bigtime-founders,0.2527
27/12/2021 16:20,slotienft,0.425
27/12/2021 16:20,billionairezombiesclub,0.07
27/12/2021 16:20,boredapeyachtclub,59.0
27/12/2021 16:20,adidasoriginals,0.6999
27/12/2021 16:20,veefriends,9.11
27/12/2021 16:20,derace-ticket,2.74
27/12/2021 16:20,zed-run-official,0.0096
27/12/2021 16:20,derace-horses,0.822
30/12/2021 02:30,bigtime-founders,0.2527
27/12/2021 17:00,slotienft,0.425
27/12/2021 17:00,billionairezombiesclub,0.069
27/12/2021 17:00,boredapeyachtclub,59.0
27/12/2021 17:00,adidasoriginals,0.67
27/12/2021 17:00,veefriends,9.11
27/12/2021 17:00,derace-ticket,2.74
27/12/2021 17:00,zed-run-official,0.0096
27/12/2021 17:00,derace-horses,0.81
30/12/2021 02:40,bigtime-founders,0.252
27/12/2021 17:10,slotienft,0.425
27/12/2021 17:10,billionairezombiesclub,0.067
27/12/2021 17:10,boredapeyachtclub,59.0
27/12/2021 17:10,adidasoriginals,0.69
27/12/2021 17:10,veefriends,9.11
27/12/2021 17:10,derace-ticket,2.74
27/12/2021 17:10,zed-run-official,0.0095
27/12/2021 17:10,derace-horses,0.81
25/12/2021 22:30,bigtime-founders,0.25
27/12/2021 17:20,slotienft,0.43
27/12/2021 17:20,billionairezombiesclub,0.067
27/12/2021 17:20,boredapeyachtclub,59.0
27/12/2021 17:20,adidasoriginals,0.68
27/12/2021 17:20,veefriends,9.11
27/12/2021 17:20,derace-ticket,2.74
27/12/2021 17:20,zed-run-official,0.0096
27/12/2021 17:20,derace-horses,0.81
26/12/2021 00:30,bigtime-founders,0.25
27/12/2021 19:00,slotienft,0.424
27/12/2021 19:00,billionairezombiesclub,0.0719999
27/12/2021 19:00,boredapeyachtclub,59.0
27/12/2021 19:00,adidasoriginals,1.4
27/12/2021 19:00,veefriends,9.11
27/12/2021 19:00,derace-ticket,2.74
27/12/2021 19:00,zed-run-official,0.0095
27/12/2021 19:00,derace-horses,0.798
26/12/2021 00:40,bigtime-founders,0.25
29/12/2021 04:16,slotienft,0.415
29/12/2021 04:16,billionairezombiesclub,0.06
29/12/2021 04:16,boredapeyachtclub,59.0
29/12/2021 04:16,adidasoriginals,0.639
29/12/2021 04:16,veefriends,9.35
29/12/2021 04:16,derace-ticket,2.74
29/12/2021 04:16,zed-run-official,0.0092
29/12/2021 04:16,derace-horses,0.75
29/12/2021 04:16,cryptopunks,0.0
26/12/2021 00:50,bigtime-founders,0.25
29/12/2021 04:17,slotienft,0.415
29/12/2021 04:17,billionairezombiesclub,0.06
29/12/2021 04:17,boredapeyachtclub,59.0
29/12/2021 04:17,adidasoriginals,0.639
29/12/2021 04:17,veefriends,9.35
29/12/2021 04:17,derace-ticket,2.74
29/12/2021 04:17,zed-run-official,0.0092
29/12/2021 04:17,derace-horses,0.75
29/12/2021 04:17,cryptopunks,0.0
26/12/2021 01:00,bigtime-founders,0.25
29/12/2021 04:20,slotienft,0.415
29/12/2021 04:20,billionairezombiesclub,0.06
29/12/2021 04:20,boredapeyachtclub,59.0
29/12/2021 04:20,adidasoriginals,0.639
29/12/2021 04:20,veefriends,9.35
29/12/2021 04:20,derace-ticket,2.74
29/12/2021 04:20,zed-run-official,0.0092
29/12/2021 04:20,derace-horses,0.75
29/12/2021 04:20,cryptopunks,0.0
26/12/2021 01:10,bigtime-founders,0.25
29/12/2021 04:30,slotienft,0.415
29/12/2021 04:30,billionairezombiesclub,0.06
29/12/2021 04:30,boredapeyachtclub,59.0
29/12/2021 04:30,adidasoriginals,0.6389
29/12/2021 04:30,veefriends,9.35
29/12/2021 04:30,derace-ticket,2.74
29/12/2021 04:30,zed-run-official,0.0092
29/12/2021 04:30,derace-horses,0.75
29/12/2021 04:30,cryptopunks,0.0
26/12/2021 01:30,bigtime-founders,0.25
29/12/2021 04:40,slotienft,0.415
29/12/2021 04:40,billionairezombiesclub,0.06
29/12/2021 04:40,boredapeyachtclub,59.0
29/12/2021 04:40,adidasoriginals,0.64
29/12/2021 04:40,veefriends,9.35
29/12/2021 04:40,derace-ticket,2.74
29/12/2021 04:40,zed-run-official,0.0092
29/12/2021 04:40,derace-horses,0.75
29/12/2021 04:40,cryptopunks,0.0
26/12/2021 02:00,bigtime-founders,0.25
29/12/2021 15:50,slotienft,0.4149
29/12/2021 15:50,billionairezombiesclub,0.059
29/12/2021 15:50,boredapeyachtclub,58.5
29/12/2021 15:50,adidasoriginals,3.45
29/12/2021 15:50,veefriends,9.35
29/12/2021 15:50,derace-ticket,2.74
29/12/2021 15:50,zed-run-official,0.009499
29/12/2021 15:50,derace-horses,0.74
29/12/2021 15:50,cryptopunks,0.0
26/12/2021 02:10,bigtime-founders,0.25
29/12/2021 16:00,slotienft,0.4149
29/12/2021 16:00,billionairezombiesclub,0.059
29/12/2021 16:00,boredapeyachtclub,58.5
29/12/2021 16:00,adidasoriginals,0.698
29/12/2021 16:00,veefriends,9.35
29/12/2021 16:00,derace-ticket,2.74
29/12/2021 16:00,zed-run-official,0.0092
29/12/2021 16:00,derace-horses,0.74
29/12/2021 16:00,cryptopunks,0.0
26/12/2021 02:20,bigtime-founders,0.25
29/12/2021 16:10,slotienft,0.4149
29/12/2021 16:10,billionairezombiesclub,0.059
29/12/2021 16:10,boredapeyachtclub,58.5
29/12/2021 16:10,adidasoriginals,0.7
29/12/2021 16:10,veefriends,9.35
29/12/2021 16:10,derace-ticket,2.74
29/12/2021 16:10,zed-run-official,0.009499
29/12/2021 16:10,derace-horses,0.74
29/12/2021 16:10,cryptopunks,0.0
26/12/2021 02:30,bigtime-founders,0.25
29/12/2021 16:20,slotienft,0.4149
29/12/2021 16:20,billionairezombiesclub,0.059
29/12/2021 16:20,boredapeyachtclub,58.5
29/12/2021 16:20,adidasoriginals,1.4
29/12/2021 16:20,veefriends,9.35
29/12/2021 16:20,derace-ticket,2.74
29/12/2021 16:20,zed-run-official,0.0095
29/12/2021 16:20,derace-horses,0.74
29/12/2021 16:20,cryptopunks,0.0
26/12/2021 02:40,bigtime-founders,0.25
29/12/2021 16:30,slotienft,0.4149
29/12/2021 16:30,billionairezombiesclub,0.058
29/12/2021 16:30,boredapeyachtclub,58.5
29/12/2021 16:30,adidasoriginals,0.7
29/12/2021 16:30,veefriends,9.35
29/12/2021 16:30,derace-ticket,2.74
29/12/2021 16:30,zed-run-official,0.0095
29/12/2021 16:30,derace-horses,0.74
29/12/2021 16:30,cryptopunks,0.0
26/12/2021 02:50,bigtime-founders,0.25
29/12/2021 16:40,slotienft,0.4149
29/12/2021 16:40,billionairezombiesclub,0.058
29/12/2021 16:40,boredapeyachtclub,58.5
29/12/2021 16:40,adidasoriginals,0.7
29/12/2021 16:40,veefriends,9.35
29/12/2021 16:40,derace-ticket,2.74
29/12/2021 16:40,zed-run-official,0.0095
29/12/2021 16:40,derace-horses,0.74
29/12/2021 16:40,cryptopunks,0.0
26/12/2021 03:00,bigtime-founders,0.25
29/12/2021 16:50,slotienft,0.415
29/12/2021 16:50,billionairezombiesclub,0.058
29/12/2021 16:50,boredapeyachtclub,58.5
29/12/2021 16:50,adidasoriginals,0.7
29/12/2021 16:50,veefriends,9.35
29/12/2021 16:50,derace-ticket,2.74
29/12/2021 16:50,zed-run-official,0.009499
29/12/2021 16:50,derace-horses,0.74
29/12/2021 16:50,cryptopunks,0.0
26/12/2021 03:10,bigtime-founders,0.25
29/12/2021 17:00,slotienft,0.415
29/12/2021 17:00,billionairezombiesclub,0.058
29/12/2021 17:00,boredapeyachtclub,58.5
29/12/2021 17:00,adidasoriginals,0.6998
29/12/2021 17:00,veefriends,9.35
29/12/2021 17:00,derace-ticket,2.74
29/12/2021 17:00,zed-run-official,0.009499
29/12/2021 17:00,derace-horses,0.74
29/12/2021 17:00,cryptopunks,0.0
26/12/2021 05:10,bigtime-founders,0.25
29/12/2021 17:10,slotienft,0.415
29/12/2021 17:10,billionairezombiesclub,0.058
29/12/2021 17:10,boredapeyachtclub,58.5
29/12/2021 17:10,adidasoriginals,0.6994
29/12/2021 17:10,veefriends,9.35
29/12/2021 17:10,derace-ticket,2.74
29/12/2021 17:10,zed-run-official,0.009499
29/12/2021 17:10,derace-horses,0.74
29/12/2021 17:10,cryptopunks,0.0
26/12/2021 05:20,bigtime-founders,0.25
29/12/2021 17:20,slotienft,0.415
29/12/2021 17:20,billionairezombiesclub,0.058
29/12/2021 17:20,boredapeyachtclub,58.5
29/12/2021 17:20,adidasoriginals,0.6995
29/12/2021 17:20,veefriends,9.35
29/12/2021 17:20,derace-ticket,2.74
29/12/2021 17:20,zed-run-official,0.0095
29/12/2021 17:20,derace-horses,0.74
29/12/2021 17:20,cryptopunks,0.0
26/12/2021 05:30,bigtime-founders,0.25
29/12/2021 17:30,slotienft,0.415
29/12/2021 17:30,billionairezombiesclub,0.058
29/12/2021 17:30,boredapeyachtclub,58.5
29/12/2021 17:30,adidasoriginals,0.695
29/12/2021 17:30,veefriends,9.35
29/12/2021 17:30,derace-ticket,2.74
29/12/2021 17:30,zed-run-official,0.009499
29/12/2021 17:30,derace-horses,0.74
29/12/2021 17:30,cryptopunks,0.0
26/12/2021 05:40,bigtime-founders,0.25
29/12/2021 17:40,slotienft,0.415
29/12/2021 17:40,billionairezombiesclub,0.058
29/12/2021 17:40,boredapeyachtclub,58.5
29/12/2021 17:40,adidasoriginals,0.695
29/12/2021 17:40,veefriends,9.35
29/12/2021 17:40,derace-ticket,2.74
29/12/2021 17:40,zed-run-official,0.009499
29/12/2021 17:40,derace-horses,0.74
29/12/2021 17:40,cryptopunks,0.0
26/12/2021 05:50,bigtime-founders,0.25
29/12/2021 17:50,slotienft,0.415
29/12/2021 17:50,billionairezombiesclub,0.058
29/12/2021 17:50,boredapeyachtclub,59.0
29/12/2021 17:50,adidasoriginals,0.69
29/12/2021 17:50,veefriends,9.35
29/12/2021 17:50,derace-ticket,2.74
29/12/2021 17:50,zed-run-official,0.0095
29/12/2021 17:50,derace-horses,0.71
29/12/2021 17:50,cryptopunks,0.0
26/12/2021 06:00,bigtime-founders,0.25
29/12/2021 18:00,slotienft,0.41
